Square,NumChecklists,NumBirdChecklists,NumBirds
3735;-12179,1.0,0.0,0
3749;-11997,4.0,0.0,0
3440;-11857,1.0,0.0,0
3780;-12246,105.0,3.0,3.0
3919;-12019,1.0,1.0,3.0
3469;-11821,1.0,0.0,0
3297;-11659,1.0,1.0,2.0
3254;-11707,24.0,0.0,0
3289;-11684,14.0,0.0,0
3924;-12096,1.0,1.0,2.0
3759;-12203,1.0,0.0,0
3326;-11743,7.0,0.0,0
3445;-11980,2.0,0.0,0
3511;-12057,4.0,0.0,0
3742;-11959,1.0,0.0,0
3732;-12166,17.0,13.0,42.0
3446;-11977,1.0,0.0,0
3854;-12148,4.0,0.0,0
4019;-12224,2.0,0.0,0
3933;-12033,1.0,1.0,2.0
3639;-12188,4.0,4.0,15.0
3718;-11927,1.0,1.0,2.0
3867;-12177,1.0,0.0,0
3510;-12061,1.0,0.0,0
3934;-12033,2.0,0.0,0
3349;-11488,3.0,0.0,0
3423;-11675,3.0,3.0,7.0
3948;-12380,42.0,0.0,0
3935;-12063,2.0,0.0,0
3396;-11732,1.0,0.0,0
3683;-12177,2.0,0.0,0
4009;-12095,1.0,1.0,1.0
3898;-12267,4.0,0.0,0
3947;-12010,4.0,0.0,0
3599;-11858,1.0,0.0,0
3488;-11863,4.0,0.0,0
3354;-11454,2.0,0.0,0
3853;-11951,1.0,1.0,1.0
3429;-11868,4.0,0.0,0
4016;-12222,1.0,0.0,0
3400;-11805,94.0,0.0,0
4101;-12145,8.0,1.0,2.0
4081;-12416,11.0,0.0,0
3832;-12307,2.0,0.0,0
3680;-11988,1.0,0.0,0
4150;-12236,1.0,0.0,0
3827;-12217,31.0,28.0,56.0
3669;-12181,4.0,0.0,0
3421;-11817,2.0,0.0,0
3430;-11746,2.0,0.0,0
3860;-12256,4.0,0.0,0
3831;-12072,7.0,0.0,0
3281;-11551,1.0,0.0,0
3626;-11932,1.0,0.0,0
3414;-11815,1.0,0.0,0
3363;-11460,9.0,0.0,0
3554;-11558,1.0,0.0,0
3805;-12288,3.0,1.0,1.0
3729;-12199,3.0,1.0,1.0
3851;-12298,1.0,1.0,6.0
3408;-11781,1.0,0.0,0
3416;-11889,1.0,0.0,0
4132;-12009,8.0,0.0,0
3397;-11733,1.0,0.0,0
3636;-12188,1.0,1.0,1.0
3508;-11852,1.0,1.0,0.0
3871;-12135,4.0,0.0,0
3836;-12077,1.0,0.0,0
3724;-11951,2.0,0.0,0
3603;-12002,2.0,0.0,0
3807;-12225,2.0,0.0,0
3352;-11727,1.0,0.0,0
3444;-11966,9.0,0.0,0
3566;-11838,1.0,0.0,0
3885;-12112,8.0,0.0,0
3902;-12265,1.0,0.0,0
4153;-12407,3.0,0.0,0
3766;-12190,2.0,0.0,0
3325;-11639,1.0,0.0,0
3367;-11752,1.0,0.0,0
3544;-12090,35.0,0.0,0
3792;-12041,1.0,0.0,0
3422;-11823,11.0,0.0,0
3324;-11692,1.0,0.0,0
3444;-11957,1.0,0.0,0
4067;-12291,1.0,1.0,2.0
3657;-12189,46.0,44.0,169.0
3716;-12218,2.0,2.0,6.0
3750;-11962,1.0,1.0,2.0
3406;-11845,1.0,0.0,0
4050;-12239,5.0,0.0,0
3578;-11620,3.0,0.0,0
3771;-11974,5.0,0.0,0
3577;-11792,8.0,0.0,0
3971;-12171,23.0,0.0,0
3424;-11679,1.0,1.0,2.0
3755;-12229,14.0,0.0,0
3442;-11810,1.0,0.0,0
3419;-11841,1.0,0.0,0
3903;-12098,1.0,0.0,0
3869;-12202,3.0,0.0,0
4016;-12216,1.0,0.0,0
3415;-11826,1.0,0.0,0
3319;-11730,1.0,0.0,0
3384;-11811,2.0,0.0,0
3390;-11807,5.0,0.0,0
3672;-11991,27.0,0.0,0
3776;-12117,1.0,0.0,0
3761;-11883,3.0,1.0,2.0
3382;-11655,3.0,0.0,0
3908;-12098,1.0,1.0,1.0
3449;-11862,4.0,0.0,0
3733;-12169,2.0,2.0,2.0
3369;-11801,105.0,0.0,0
3781;-12224,1.0,0.0,0
3368;-11776,5.0,0.0,0
3789;-12249,23.0,0.0,0
3400;-11845,3.0,0.0,0
3612;-11947,4.0,0.0,0
3842;-12259,1.0,1.0,1.0
3264;-11701,2.0,0.0,0
3527;-12089,25.0,0.0,0
3877;-11990,6.0,5.0,6.0
3911;-12113,10.0,0.0,0
3845;-12166,3.0,0.0,0
3956;-12066,1.0,1.0,4.0
3390;-11824,2.0,0.0,0
3912;-12111,1.0,0.0,0
3758;-12247,42.0,38.0,147.0
3440;-11984,81.0,0.0,0
3903;-12097,3.0,1.0,2.0
3417;-11688,2.0,2.0,10.0
3799;-12257,1.0,0.0,0
3764;-12178,9.0,4.0,11.0
3401;-11844,1.0,0.0,0
3738;-12204,1.0,1.0,1.0
3412;-11763,32.0,0.0,0
3441;-11987,301.0,0.0,0
3402;-11693,2.0,0.0,0
3963;-12176,2.0,0.0,0
3557;-12111,11.0,0.0,0
3900;-12239,2.0,0.0,0
3794;-12253,2.0,0.0,0
3846;-12267,2.0,0.0,0
3710;-12189,19.0,15.0,30.0
3849;-12203,6.0,0.0,0
3596;-12024,2.0,0.0,0
3419;-11885,8.0,0.0,0
3426;-11916,3.0,0.0,0
3390;-11788,40.0,0.0,0
3835;-12200,2.0,0.0,0
3727;-12210,4.0,4.0,11.0
3779;-12217,4.0,3.0,3.0
3412;-11812,2.0,0.0,0
4058;-12431,4.0,0.0,0
3458;-11832,1.0,0.0,0
3530;-12069,1.0,0.0,0
3743;-11855,1.0,0.0,0
3973;-12238,1.0,0.0,0
3738;-11972,1.0,1.0,3.0
3824;-12212,3.0,0.0,0
3975;-12069,1.0,1.0,3.0
3937;-12098,16.0,8.0,8.0
4010;-12084,1.0,1.0,1.0
4073;-12143,1.0,1.0,2.0
3772;-11916,1.0,0.0,0
3865;-12146,2.0,0.0,0
4084;-12190,1.0,0.0,0
3669;-11894,2.0,1.0,4.0
3750;-12249,57.0,1.0,2.0
3453;-11978,1.0,0.0,0
3807;-11924,1.0,0.0,0
3386;-11821,2.0,0.0,0
3792;-12249,1.0,0.0,0
3425;-11825,1.0,0.0,0
3680;-12150,1.0,0.0,0
3854;-12195,1.0,0.0,0
3801;-12299,3.0,0.0,0
3878;-12064,1.0,0.0,0
3804;-12020,1.0,1.0,5.0
3894;-11996,7.0,5.0,30.0
3412;-11827,35.0,0.0,0
3657;-12195,1.0,0.0,0
3559;-12056,1.0,0.0,0
3840;-12235,4.0,0.0,0
3371;-11619,36.0,0.0,0
3943;-12296,1.0,0.0,0
3981;-12048,1.0,0.0,0
3358;-11703,1.0,0.0,0
3330;-11688,1.0,1.0,1.0
3736;-12224,1.0,1.0,3.0
3932;-12020,3.0,3.0,5.0
3400;-12024,1.0,0.0,0
3412;-11858,1.0,0.0,0
3761;-12245,16.0,0.0,0
3924;-12099,7.0,7.0,18.0
3362;-11789,19.0,0.0,0
3409;-11824,18.0,0.0,0
3877;-12113,10.0,0.0,0
3773;-12263,1.0,0.0,0
3935;-12010,17.0,16.0,30.0
3541;-11815,1.0,0.0,0
3709;-12106,2.0,0.0,0
3716;-11828,6.0,0.0,0
3882;-12272,5.0,3.0,5.0
3402;-11806,11.0,0.0,0
3260;-11712,12.0,0.0,0
4107;-12416,1.0,0.0,0
3732;-11965,2.0,0.0,0
3804;-12213,1.0,0.0,0
3827;-12182,25.0,0.0,0
3729;-12191,21.0,0.0,0
3792;-11999,1.0,0.0,0
3915;-12094,8.0,2.0,2.0
3860;-12151,3.0,0.0,0
3839;-12247,1.0,0.0,0
3680;-12167,1.0,0.0,0
3274;-11713,3.0,0.0,0
3742;-11857,4.0,0.0,0
3532;-11933,1.0,0.0,0
3777;-11894,3.0,0.0,0
4068;-12420,5.0,0.0,0
3947;-12042,2.0,0.0,0
3445;-11782,2.0,0.0,0
3636;-11903,2.0,2.0,4.0
3435;-11858,1.0,0.0,0
3792;-12273,88.0,68.0,518.0
3679;-12173,7.0,0.0,0
3833;-12109,3.0,0.0,0
3980;-12046,7.0,7.0,17.0
3956;-12063,18.0,17.0,43.0
3564;-12085,1.0,1.0,4.0
3379;-11676,1.0,1.0,1.0
4156;-12025,37.0,28.0,47.0
3538;-11821,2.0,0.0,0
3431;-11813,26.0,0.0,0
3803;-11916,18.0,3.0,3.0
3717;-12217,3.0,2.0,3.0
4140;-12055,1.0,0.0,0
3741;-12010,3.0,0.0,0
3802;-12253,1.0,0.0,0
4190;-12418,31.0,1.0,2.0
3982;-12237,1.0,0.0,0
3311;-11658,4.0,2.0,2.0
3432;-11849,1.0,0.0,0
3867;-12117,2.0,0.0,0
3405;-11695,1.0,1.0,1.0
3654;-12191,59.0,37.0,100.0
3632;-11907,1.0,0.0,0
3701;-11966,10.0,0.0,0
3948;-12123,1.0,0.0,0
3847;-12147,3.0,0.0,0
3329;-11636,2.0,0.0,0
3600;-11618,1.0,0.0,0
3740;-12192,8.0,0.0,0
3387;-11839,1.0,0.0,0
3360;-11762,1.0,0.0,0
3837;-12278,2.0,0.0,0
3420;-11811,31.0,3.0,5.0
3408;-11823,8.0,0.0,0
3712;-11848,2.0,1.0,8.0
3446;-11980,2.0,0.0,0
3782;-12226,4.0,0.0,0
3801;-12251,10.0,0.0,0
3821;-12295,4.0,0.0,0
4110;-12125,1.0,1.0,1.0
3994;-12087,9.0,7.0,25.0
3853;-12168,2.0,0.0,0
3298;-11657,117.0,73.0,161.0
3411;-11767,1.0,0.0,0
3740;-11829,10.0,0.0,0
4065;-12131,1.0,0.0,0
3291;-11649,3.0,3.0,10.0
3771;-12238,19.0,0.0,0
3778;-12227,3.0,0.0,0
3489;-11860,7.0,0.0,0
3454;-11809,2.0,0.0,0
3418;-11812,4.0,0.0,0
3929;-12119,27.0,2.0,6.0
4078;-12420,9.0,0.0,0
3752;-12233,1.0,0.0,0
3439;-11972,2.0,0.0,0
3396;-11651,1.0,0.0,0
3780;-12030,3.0,0.0,0
3987;-12222,1.0,0.0,0
3659;-12196,58.0,0.0,0
4017;-12360,1.0,1.0,1.0
3907;-12340,1.0,1.0,3.0
4136;-12130,1.0,0.0,0
3317;-11736,4.0,0.0,0
3931;-12065,6.0,1.0,2.0
3875;-12126,3.0,0.0,0
3669;-11895,2.0,0.0,0
3804;-12196,11.0,0.0,0
3744;-12217,9.0,5.0,9.0
3474;-11733,3.0,0.0,0
3642;-12131,1.0,0.0,0
3264;-11711,14.0,0.0,0
3463;-12052,4.0,0.0,0
3448;-11930,2.0,0.0,0
3376;-11581,1.0,0.0,0
3851;-11994,7.0,3.0,5.0
3353;-11726,1.0,0.0,0
3785;-12086,2.0,0.0,0
4130;-12230,5.0,5.0,15.0
3796;-12124,1.0,0.0,0
4171;-12263,2.0,0.0,0
3310;-11647,2.0,0.0,0
3358;-11593,2.0,0.0,0
3750;-12231,3.0,1.0,1.0
3405;-11845,1.0,0.0,0
3697;-12193,13.0,8.0,33.0
3340;-11669,1.0,0.0,0
3944;-12070,4.0,0.0,0
3738;-12206,4.0,0.0,0
3872;-12081,1.0,0.0,0
3414;-11744,2.0,0.0,0
3930;-12092,13.0,3.0,4.0
4090;-12405,4.0,2.0,5.0
3767;-12238,2.0,0.0,0
4062;-12255,3.0,2.0,16.0
3771;-12117,2.0,0.0,0
3561;-11964,3.0,0.0,0
3403;-12035,1.0,0.0,0
3737;-11798,21.0,0.0,0
3700;-12172,2.0,2.0,2.0
3859;-12173,1.0,0.0,0
3810;-12043,2.0,0.0,0
3763;-12151,1.0,0.0,0
3865;-12061,2.0,0.0,0
3568;-11950,3.0,0.0,0
3437;-11771,9.0,7.0,9.0
3977;-12321,1.0,0.0,0
3877;-11983,1.0,0.0,0
3275;-11719,30.0,0.0,0
3691;-12174,6.0,0.0,0
3816;-12290,32.0,1.0,2.0
3835;-12253,2.0,0.0,0
3859;-12185,1.0,0.0,0
3930;-12378,8.0,1.0,1.0
3800;-12231,1.0,0.0,0
3793;-12192,7.0,2.0,2.0
3442;-11858,1.0,0.0,0
3657;-12071,1.0,0.0,0
3976;-12023,1.0,0.0,0
3775;-11875,1.0,0.0,0
4025;-12066,5.0,4.0,18.0
3434;-11792,39.0,13.0,19.0
3445;-11913,13.0,1.0,1.0
3443;-11962,1.0,0.0,0
3766;-12172,1.0,0.0,0
3786;-12193,4.0,0.0,0
3877;-12045,7.0,1.0,1.0
3379;-11675,3.0,0.0,0
3391;-11838,1.0,0.0,0
3733;-12164,3.0,2.0,4.0
3936;-12100,3.0,0.0,0
3397;-11651,4.0,0.0,0
3852;-12029,2.0,0.0,0
3937;-12126,1.0,0.0,0
3780;-11987,3.0,0.0,0
3851;-11955,1.0,0.0,0
3321;-11552,35.0,0.0,0
3606;-12149,2.0,2.0,14.0
3875;-11993,6.0,0.0,0
3905;-12117,25.0,0.0,0
3470;-11881,1.0,0.0,0
3302;-11639,2.0,0.0,0
3447;-11789,4.0,0.0,0
3387;-11791,1.0,0.0,0
3395;-11811,1.0,0.0,0
4068;-12285,3.0,0.0,0
3455;-11926,1.0,0.0,0
3734;-12195,3.0,0.0,0
3692;-12185,6.0,0.0,0
3945;-12199,1.0,0.0,0
3881;-12297,1.0,0.0,0
3722;-11989,1.0,0.0,0
3872;-12051,4.0,0.0,0
3290;-11658,9.0,5.0,19.0
3408;-11713,19.0,0.0,0
3739;-11840,3.0,0.0,0
3320;-11552,3.0,0.0,0
3288;-11563,2.0,0.0,0
3793;-12074,5.0,0.0,0
3260;-11709,3.0,0.0,0
3954;-12295,8.0,0.0,0
3367;-11754,3.0,0.0,0
4137;-12199,5.0,0.0,0
3365;-11789,2.0,0.0,0
4092;-12411,1.0,0.0,0
3863;-12200,1.0,0.0,0
3613;-11881,7.0,0.0,0
3757;-12251,108.0,0.0,0
4166;-12261,1.0,0.0,0
3762;-12095,15.0,0.0,0
3752;-11864,1.0,1.0,3.0
4089;-12405,1.0,1.0,5.0
3865;-12161,3.0,0.0,0
3755;-11824,1.0,0.0,0
3873;-12160,1.0,0.0,0
3905;-12011,9.0,7.0,39.0
3902;-12286,1.0,0.0,0
3710;-12081,3.0,0.0,0
3295;-11718,1.0,0.0,0
3415;-11760,2.0,0.0,0
3968;-12046,3.0,3.0,0.0
3380;-11819,4.0,0.0,0
3616;-12166,1.0,1.0,2.0
3500;-11767,3.0,0.0,0
3953;-12168,3.0,0.0,0
3838;-12176,1.0,0.0,0
3977;-12027,5.0,0.0,0
3968;-12196,1.0,0.0,0
3765;-12092,6.0,0.0,0
3378;-11495,1.0,0.0,0
3446;-12006,106.0,0.0,0
3922;-12376,3.0,0.0,0
3782;-12144,1.0,0.0,0
3879;-12122,1.0,0.0,0
3894;-11997,3.0,3.0,5.0
3867;-12114,2.0,0.0,0
3779;-12130,1.0,0.0,0
3542;-12103,1.0,0.0,0
3908;-12177,2.0,0.0,0
3528;-12047,7.0,2.0,2.0
3580;-11858,7.0,2.0,2.0
3413;-11779,1.0,0.0,0
3477;-11897,4.0,4.0,12.0
3799;-12169,21.0,0.0,0
3536;-12086,76.0,0.0,0
3807;-11906,1.0,0.0,0
3772;-12248,10.0,0.0,0
4155;-12220,5.0,0.0,0
3284;-11644,12.0,7.0,13.0
4185;-12257,45.0,1.0,1.0
3291;-11711,2.0,0.0,0
3917;-12014,1.0,0.0,0
3732;-12217,25.0,16.0,50.0
3698;-12201,25.0,15.0,35.0
3785;-12063,3.0,0.0,0
3858;-12332,9.0,3.0,13.0
3725;-11837,1.0,0.0,0
3875;-12105,8.0,2.0,2.0
3895;-12107,1.0,0.0,0
3831;-12303,7.0,0.0,0
3698;-12202,78.0,54.0,149.0
3935;-12080,4.0,4.0,24.0
3766;-12205,3.0,3.0,17.0
4019;-12063,3.0,3.0,6.0
3918;-12020,1.0,1.0,5.0
4125;-12149,2.0,0.0,0
3752;-12043,1.0,0.0,0
3408;-11725,1.0,0.0,0
3783;-12251,11.0,1.0,1.0
3421;-11690,1.0,1.0,2.0
3759;-12236,2.0,0.0,0
3420;-11889,2.0,0.0,0
3830;-12293,1.0,0.0,0
3832;-11955,3.0,1.0,1.0
3263;-11707,1.0,0.0,0
3409;-11819,36.0,0.0,0
4199;-12221,1.0,0.0,0
3721;-12205,4.0,4.0,42.0
3697;-11973,51.0,2.0,3.0
3278;-11707,6.0,0.0,0
3762;-11894,4.0,1.0,1.0
3278;-11724,1.0,0.0,0
3654;-12189,11.0,0.0,0
3275;-11722,589.0,0.0,0
3827;-11997,3.0,3.0,3.0
3369;-11774,1.0,0.0,0
3535;-11910,1.0,0.0,0
3367;-11629,1.0,0.0,0
3566;-11798,2.0,0.0,0
3403;-12037,3.0,0.0,0
3662;-12194,4.0,0.0,0
3446;-11999,2.0,0.0,0
4062;-12235,2.0,0.0,0
3998;-12101,4.0,4.0,8.0
3930;-12096,4.0,1.0,2.0
3394;-11732,21.0,0.0,0
3988;-12167,2.0,2.0,2.0
4065;-12074,1.0,0.0,0
3408;-11779,4.0,0.0,0
4067;-12144,1.0,0.0,0
3444;-11437,2.0,0.0,0
3512;-11541,1.0,0.0,0
3470;-11792,31.0,0.0,0
3364;-11768,20.0,0.0,0
3964;-12275,2.0,0.0,0
4026;-12185,2.0,0.0,0
3422;-11861,5.0,0.0,0
3749;-12236,1.0,0.0,0
3839;-12231,2.0,0.0,0
3801;-12268,4.0,1.0,2.0
3714;-11826,24.0,0.0,0
4128;-12234,1.0,0.0,0
3785;-12214,1.0,0.0,0
3790;-12256,1.0,0.0,0
3362;-11758,1.0,0.0,0
3353;-11764,1.0,0.0,0
3693;-12183,2.0,0.0,0
3695;-11990,1.0,0.0,0
3778;-11988,1.0,0.0,0
3440;-11859,5.0,0.0,0
3819;-11996,1.0,1.0,4.0
3814;-11937,1.0,1.0,12.0
3836;-12257,1.0,1.0,4.0
3812;-12289,4.0,1.0,1.0
3791;-12233,52.0,0.0,0
3936;-12077,4.0,4.0,4.0
3748;-11860,75.0,3.0,3.0
3854;-12172,1.0,0.0,0
3813;-12254,1.0,0.0,0
3399;-12004,3.0,0.0,0
3772;-12238,49.0,0.0,0
3443;-11932,1.0,0.0,0
3372;-11778,2.0,0.0,0
3682;-12144,2.0,0.0,0
3770;-12220,1.0,0.0,0
3503;-11942,1.0,0.0,0
3275;-11554,1.0,0.0,0
3433;-11801,1.0,1.0,8.0
3903;-12274,1.0,0.0,0
3632;-11802,1.0,0.0,0
3940;-12331,1.0,0.0,0
3924;-12131,6.0,0.0,0
3365;-11784,70.0,0.0,0
3544;-11891,24.0,0.0,0
3833;-12304,8.0,0.0,0
3936;-12108,18.0,8.0,28.0
3442;-11991,2.0,0.0,0
3602;-11832,1.0,0.0,0
3813;-12220,1.0,0.0,0
3565;-11847,4.0,0.0,0
3390;-11787,179.0,0.0,0
4086;-12407,36.0,17.0,30.0
3633;-11746,46.0,0.0,0
3489;-11565,5.0,0.0,0
3311;-11565,1.0,0.0,0
3736;-11841,132.0,0.0,0
3404;-11656,5.0,0.0,0
3352;-11715,1.0,0.0,0
3728;-12024,1.0,0.0,0
3446;-11992,1.0,0.0,0
3784;-12022,11.0,3.0,7.0
3577;-11986,1.0,0.0,0
4124;-12409,11.0,2.0,3.0
3318;-11563,1.0,0.0,0
3708;-11930,33.0,32.0,209.0
3282;-11838,1.0,0.0,0
3758;-12211,1.0,0.0,0
3794;-11914,9.0,3.0,12.0
3277;-11568,1.0,0.0,0
4008;-12141,14.0,10.0,24.0
4075;-12034,6.0,0.0,0
3548;-11854,1.0,0.0,0
3415;-11896,10.0,0.0,0
3513;-12012,2.0,0.0,0
3328;-11639,11.0,0.0,0
3656;-11877,24.0,9.0,16.0
3859;-12314,1.0,0.0,0
3304;-11707,6.0,0.0,0
4143;-12362,2.0,1.0,1.0
3916;-12101,1.0,0.0,0
3444;-11808,1.0,0.0,0
3733;-12203,2.0,0.0,0
3704;-12222,8.0,2.0,4.0
3684;-11966,1.0,0.0,0
3845;-12292,1.0,0.0,0
3623;-12147,2.0,0.0,0
3503;-12063,11.0,0.0,0
3832;-12194,1.0,0.0,0
3282;-11661,2.0,0.0,0
3502;-11819,1.0,0.0,0
3415;-11839,2.0,0.0,0
3806;-12252,3.0,0.0,0
3853;-12179,3.0,0.0,0
3304;-11713,1.0,0.0,0
3978;-12007,2.0,0.0,0
3611;-11712,1.0,0.0,0
4001;-12105,2.0,1.0,1.0
3752;-12030,48.0,0.0,0
3770;-12107,17.0,0.0,0
3741;-12216,3.0,1.0,1.0
3778;-12199,1.0,0.0,0
4016;-12076,3.0,3.0,3.0
3653;-12190,30.0,1.0,1.0
3682;-12177,2.0,0.0,0
3934;-12097,4.0,1.0,1.0
3905;-12291,1.0,0.0,0
3365;-11788,59.0,0.0,0
3383;-11791,2.0,0.0,0
4000;-12094,2.0,0.0,0
3524;-12062,2.0,0.0,0
3408;-11637,1.0,0.0,0
3920;-12109,1.0,0.0,0
3866;-12012,3.0,3.0,3.0
3426;-11899,4.0,0.0,0
3594;-11944,1.0,0.0,0
3427;-11836,41.0,0.0,0
3328;-11478,1.0,0.0,0
3374;-11760,1.0,0.0,0
3971;-12194,6.0,0.0,0
3909;-12119,3.0,0.0,0
3825;-12234,1.0,1.0,2.0
3463;-11928,2.0,2.0,2.0
3943;-12015,2.0,2.0,2.0
3887;-12004,3.0,3.0,3.0
3625;-11874,1.0,1.0,1.0
3285;-11727,124.0,0.0,0
3403;-11821,2.0,0.0,0
3873;-12275,3.0,3.0,6.0
3374;-11836,4.0,0.0,0
3645;-12123,3.0,0.0,0
3717;-12219,1.0,1.0,1.0
3744;-11880,2.0,2.0,2.0
3720;-12223,3.0,3.0,9.0
3442;-11797,1.0,1.0,1.0
3609;-11904,2.0,0.0,0
3279;-11678,1.0,0.0,0
3773;-12245,464.0,300.0,499.0
3823;-12195,2.0,0.0,0
3353;-11598,5.0,0.0,0
4069;-12264,2.0,0.0,0
3855;-12130,1.0,0.0,0
3441;-11927,2.0,0.0,0
4077;-12230,2.0,1.0,1.0
3731;-11955,8.0,5.0,10.0
3748;-12217,3.0,0.0,0
3852;-12279,1.0,0.0,0
4094;-12301,1.0,1.0,2.0
3974;-12149,2.0,2.0,2.0
3860;-12328,1.0,1.0,2.0
3869;-12018,3.0,3.0,5.0
3889;-12003,1.0,1.0,2.0
4153;-12017,3.0,0.0,0
3858;-12144,2.0,0.0,0
3421;-11420,1.0,0.0,0
3993;-12220,1.0,0.0,0
3858;-12243,5.0,2.0,6.0
3728;-12188,3.0,0.0,0
3823;-12235,4.0,0.0,0
3883;-12110,1.0,0.0,0
3495;-12059,2.0,0.0,0
3626;-11989,2.0,0.0,0
3930;-12076,2.0,0.0,0
3890;-12263,1.0,0.0,0
3879;-12000,2.0,2.0,3.0
3743;-12134,25.0,0.0,0
3286;-11721,18.0,0.0,0
3282;-11550,2.0,0.0,0
3887;-12128,5.0,0.0,0
3765;-11895,4.0,0.0,0
3370;-11580,3.0,0.0,0
3372;-11794,2.0,0.0,0
3625;-11985,7.0,0.0,0
3649;-12193,2.0,1.0,1.0
3728;-12186,1.0,0.0,0
3521;-11925,1.0,0.0,0
3413;-11887,364.0,0.0,0
3845;-12275,1.0,0.0,0
3930;-12054,1.0,0.0,0
3665;-12180,1.0,0.0,0
3405;-11872,1.0,0.0,0
3818;-12247,1.0,0.0,0
3770;-12221,1.0,0.0,0
3628;-12184,67.0,45.0,90.0
3909;-12280,1.0,0.0,0
3715;-12212,6.0,5.0,14.0
3643;-11807,3.0,0.0,0
3806;-12276,2.0,0.0,0
3796;-12260,1.0,0.0,0
3835;-12300,9.0,4.0,8.0
3961;-12061,4.0,3.0,8.0
3366;-11667,3.0,2.0,16.0
3315;-11713,1.0,0.0,0
3422;-11680,3.0,3.0,22.0
3413;-11888,27.0,0.0,0
3967;-12156,1.0,0.0,0
3413;-11815,11.0,0.0,0
3864;-12168,22.0,0.0,0
4109;-12110,1.0,0.0,0
3325;-11679,2.0,0.0,0
3855;-12330,2.0,2.0,12.0
3762;-12153,12.0,0.0,0
3754;-12196,36.0,0.0,0
3877;-12133,1.0,0.0,0
3456;-11715,1.0,0.0,0
3716;-12211,4.0,4.0,13.0
3660;-12185,213.0,2.0,3.0
3789;-12232,17.0,0.0,0
3454;-11989,3.0,0.0,0
3890;-12059,1.0,0.0,0
4122;-12238,6.0,6.0,11.0
4036;-12153,3.0,3.0,11.0
3695;-12206,119.0,1.0,1.0
4073;-12320,6.0,1.0,3.0
3823;-12037,1.0,0.0,0
3377;-11772,2.0,0.0,0
3572;-12087,19.0,0.0,0
3767;-12169,1.0,0.0,0
3771;-12164,1.0,0.0,0
3651;-11878,4.0,0.0,0
3638;-11894,5.0,0.0,0
3902;-12281,7.0,2.0,4.0
3783;-12227,1.0,0.0,0
3892;-11997,1.0,1.0,3.0
3853;-12171,2.0,0.0,0
3886;-12130,1.0,0.0,0
3767;-12178,2.0,0.0,0
3992;-12220,1.0,0.0,0
3465;-12048,1.0,0.0,0
3666;-12111,1.0,0.0,0
3488;-11944,4.0,0.0,0
3626;-12155,1.0,1.0,8.0
3447;-12006,5.0,0.0,0
3588;-11869,2.0,1.0,0.0
3697;-12214,1.0,0.0,0
3571;-11856,20.0,11.0,24.0
3700;-11916,5.0,5.0,22.0
3296;-11853,4.0,0.0,0
3803;-12259,1.0,0.0,0
3593;-11859,1.0,1.0,1.0
3954;-12004,1.0,0.0,0
3792;-12268,3.0,0.0,0
3307;-11697,1.0,0.0,0
3857;-11946,3.0,0.0,0
4034;-12057,1.0,0.0,0
3634;-12148,1.0,0.0,0
3722;-12037,1.0,0.0,0
3403;-11735,2.0,0.0,0
3414;-11770,75.0,0.0,0
3754;-11983,9.0,2.0,3.0
3809;-12252,2.0,0.0,0
3341;-11762,4.0,0.0,0
3538;-12058,1.0,0.0,0
3738;-12217,61.0,8.0,9.0
3951;-12154,1.0,0.0,0
3907;-12107,2.0,1.0,1.0
3414;-11698,10.0,9.0,13.0
3803;-12203,1.0,0.0,0
4164;-12216,81.0,12.0,45.0
3715;-12215,3.0,2.0,5.0
3675;-11979,1.0,0.0,0
3404;-11602,1.0,0.0,0
3421;-11816,26.0,15.0,30.0
3787;-11935,4.0,1.0,7.0
3807;-12270,1.0,0.0,0
3959;-12061,3.0,0.0,0
3773;-11963,1.0,0.0,0
3410;-11631,1.0,0.0,0
3700;-12181,2.0,1.0,4.0
3408;-11838,2.0,0.0,0
3774;-12188,1.0,0.0,0
3808;-12257,1.0,0.0,0
3457;-11732,1.0,0.0,0
3625;-12099,6.0,0.0,0
3725;-12222,6.0,5.0,7.0
3743;-11958,4.0,3.0,5.0
3367;-11792,3.0,0.0,0
3876;-12060,1.0,1.0,1.0
3276;-11647,16.0,0.0,0
3655;-12189,2.0,2.0,4.0
3749;-11966,1.0,0.0,0
3534;-12064,1.0,1.0,1.0
3453;-12006,10.0,2.0,3.0
3607;-11823,7.0,4.0,7.0
3851;-12288,1.0,1.0,4.0
3693;-11986,1.0,0.0,0
3699;-12200,16.0,14.0,88.0
3317;-11728,24.0,0.0,0
3461;-12015,1.0,0.0,0
4010;-12071,1.0,1.0,1.0
3379;-11652,1.0,0.0,0
3884;-12120,17.0,0.0,0
3294;-11713,5.0,0.0,0
3886;-12145,1.0,0.0,0
3826;-12102,2.0,0.0,0
3417;-11888,24.0,0.0,0
4077;-12234,1.0,0.0,0
3377;-11645,1.0,0.0,0
3692;-12045,1.0,0.0,0
3993;-12020,4.0,2.0,4.0
3640;-11898,13.0,0.0,0
3415;-11820,7.0,0.0,0
3794;-11919,1.0,1.0,1.0
3736;-12200,4.0,0.0,0
3709;-11974,10.0,0.0,0
4063;-12146,1.0,1.0,5.0
3492;-11790,1.0,0.0,0
3515;-11919,2.0,0.0,0
3790;-12225,18.0,14.0,15.0
4130;-12404,38.0,13.0,17.0
3322;-11739,2.0,0.0,0
